seed,station,episode,scenario_seed,method,reward,cost_usd,delivered_kwh,unmet_kwh,demand_kwh,fulfillment,completion_rate,solar_fraction,peak_grid_kw
37,commuter,7,fedcharge-v1/37/evaluation/1/7,pooled_q,-85.26945646930326,3.7050000000000005,14.826026871389761,24.097620835173252,38.92364770656302,0.3809002430388842,0.32727272727272727,0.03885240977819468,1.5
37,commuter,8,fedcharge-v1/37/evaluation/1/8,fcfs,-73.13790370591124,3.9273674849683546,16.85131451928852,21.51546268505785,38.36677720434637,0.43921631544750966,0.2727272727272727,0.08105834124893738,1.5
37,commuter,8,fedcharge-v1/37/evaluation/1/8,edf,-73.13790370591124,3.9273674849683546,16.85131451928852,21.515462685057848,38.36677720434637,0.43921631544750966,0.2727272727272727,0.08105834124893738,1.5
37,commuter,8,fedcharge-v1/37/evaluation/1/8,shortest_remaining,-73.26596026491976,3.9244104519763114,16.825111800888404,21.541665403457962,38.36677720434637,0.43853336211367727,0.43636363636363634,0.08118457808556952,1.5
37,commuter,8,fedcharge-v1/37/evaluation/1/8,solar_only,-146.6374108033972,0.0,1.3659396027976618,37.00083760154871,38.36677720434637,0.035602145979645165,0.01818181818181818,1.0,0.0
37,commuter,8,fedcharge-v1/37/evaluation/1/8,federated_q,-100.85790370591123,1.6473674849683544,10.851314519288518,27.51546268505785,38.36677720434637,0.2828310144866489,0.16363636363636364,0.1258778003687632,1.5
37,commuter,8,fedcharge-v1/37/evaluation/1/8,local_q,-85.99238599233973,3.1361212585042195,14.122168816709992,24.244608387636376,38.36677720434637,0.3680832701035459,0.3090909090909091,0.09672307564978404,1.5
37,commuter,8,fedcharge-v1/37/evaluation/1/8,pooled_q,-82.89635091387993,3.705664225512177,14.855284425803545,23.511492778542824,38.36677720434637,0.3871913542980792,0.32727272727272727,0.040407030460398514,1.5
37,commuter,9,fedcharge-v1/37/evaluation/1/9,fcfs,-79.83933761194413,3.832511536635099,16.85387126354267,23.215174334712923,40.06904559825559,0.42062073133771877,0.2727272727272727,0.11246519023153456,1.5
37,commuter,9,fedcharge-v1/37/evaluation/1/9,edf,-79.83933761194413,3.832511536635099,16.85387126354267,23.215174334712923,40.06904559825559,0.42062073133771877,0.2,0.11246519023153456,1.5
37,commuter,9,fedcharge-v1/37/evaluation/1/9,shortest_remaining,-80.3350892053141,3.81424005201233,16.751066647944118,23.317978950311478,40.06904559825559,0.418055044682007,0.4727272727272727,0.11315541139135483,1.5
37,commuter,9,fedcharge-v1/37/evaluation/1/9,solar_only,-150.7988132040618,0.0,1.8954738377921199,38.173571760463474,40.06904559825559,0.04730519056522373,0.01818181818181818,1.0,0.0
37,commuter,9,fedcharge-v1/37/evaluation/1/9,federated_q,-102.36183761194413,1.9800115366350985,11.978871263542667,28.090174334712927,40.06904559825559,0.29895574213687204,0.2,0.15823476153057403,1.5
37,commuter,9,fedcharge-v1/37/evaluation/1/9,local_q,-103.00021553883805,2.5725000000000002,11.96969337083686,28.099352227418734,40.06904559825559,0.2987266901949359,0.21818181818181817,0.09145542303564655,1.5
37,commuter,9,fedcharge-v1/37/evaluation/1/9,pooled_q,-90.79400888469056,3.6345023005934727,14.623335161785057,25.445710436470534,40.06904559825559,0.36495341836696216,0.2909090909090909,0.05171350010564234,1.5
37,commuter,10,fedcharge-v1/37/evaluation/1/10,fcfs,-64.06357686312212,4.091909646607268,18.2454406337174,19.554276962558063,37.799717596275464,0.4826872208038715,0.38181818181818183,0.09831254870167808,1.5
37,commuter,10,fedcharge-v1/37/evaluation/1/10,edf,-63.84658404009672,4.109757541141826,18.292408777229394,19.50730881904607,37.799717596275464,0.4839297735661339,0.18181818181818182,0.09806011842020534,1.5
37,commuter,10,fedcharge-v1/37/evaluation/1/10,shortest_remaining,-63.84658404009673,4.109757541141826,18.292408777229394,19.50730881904607,37.799717596275464,0.4839297735661339,0.4909090909090909,0.09806011842020534,1.5
37,commuter,10,fedcharge-v1/37/evaluation/1/10,solar_only,-142.23009153067227,0.0,1.793755770885918,36.00596182538955,37.799717596275464,0.04745421090295825,0.01818181818181818,1.0,0.0
37,commuter,10,fedcharge-v1/37/evaluation/1/10,federated_q,-91.56658404009671,1.8297575411418256,12.292408777229392,25.50730881904607,37.799717596275464,0.3251984289544165,0.18181818181818182,0.14592386271832197,1.5
37,commuter,10,fedcharge-v1/37/evaluation/1/10,local_q,-77.51339101208765,3.28817553803843,15.394730982210529,22.404986614064935,37.799717596275464,0.4072710581236571,0.34545454545454546,0.11651751322960452,1.5
37,commuter,10,fedcharge-v1/37/evaluation/1/10,pooled_q,-69.22695048612799,3.9693697683060076,17.188257933455976,20.611459662819488,37.799717596275464,0.45471921555174777,0.38181818181818183,0.08549656423076078,1.5
37,commuter,11,fedcharge-v1/37/evaluation/1/11,fcfs,-63.61117010800936,4.003650744484281,17.652854929611305,19.315093573284095,36.9679485028954,0.47751784030506045,0.3090909090909091,0.0987763245023874,1.5
37,commuter,11,fedcharge-v1/37/evaluation/1/11,edf,-63.61117010800937,4.003650744484281,17.652854929611305,19.315093573284095,36.9679485028954,0.47751784030506045,0.23636363636363636,0.0987763245023874,1.5
37,commuter,11,fedcharge-v1/37/evaluation/1/11,shortest_remaining,-63.63155011175723,4.001974467119738,17.648443673388822,19.319504829506577,36.9679485028954,0.4773985137965273,0.4909090909090909,0.09880101379987781,1.5
37,commuter,11,fedcharge-v1/37/evaluation/1/11,solar_only,-139.15337337697736,0.0,1.7436841269208552,35.22426437597454,36.9679485028954,0.04716745714965185,0.01818181818181818,1.0,0.0
37,commuter,11,fedcharge-v1/37/evaluation/1/11,federated_q,-87.86617010800933,2.008650744484281,12.402854929611305,24.565093573284095,36.9679485028954,0.335502927046111,0.16363636363636364,0.14058731935643956,1.5
37,commuter,11,fedcharge-v1/37/evaluation/1/11,local_q,-84.35789268847117,2.8469594689320146,13.272172158408491,23.69577634448691,36.9679485028954,0.3590183576827096,0.2727272727272727,0.09645546642075283,1.5
37,commuter,11,fedcharge-v1/37/evaluation/1/11,pooled_q,-69.72776684575878,3.925371168557521,16.41387966687607,20.55406883601933,36.9679485028954,0.4440029899303312,0.38181818181818183,0.05724395549263168,1.5
37,mixed_use,0,fedcharge-v1/37/evaluation/2/0,fcfs,-60.63532559525991,4.485913886547451,23.133975342812455,19.82084676288123,42.95482210569369,0.538565269479862,0.4307692307692308,0.21635534394662073,1.5
37,mixed_use,0,fedcharge-v1/37/evaluation/2/0,edf,-58.09251827699227,4.733219077845591,23.69199784472561,19.262824260968078,42.95482210569369,0.5515561858556789,0.2923076923076923,0.21125948199683367,1.5
37,mixed_use,0,fedcharge-v1/37/evaluation/2/0,shortest_remaining,-68.28211213013056,3.9725399015340614,21.501943238835654,21.452878866858033,42.95482210569369,0.5005711159955091,0.5384615384615384,0.2327770628241071,1.5
37,mixed_use,0,fedcharge-v1/37/evaluation/2/0,solar_only,-146.7934924620406,0.0,5.005159192146832,37.94966291354685,42.95482210569369,0.11652147411602003,0.046153846153846156,1.0,0.0
37,mixed_use,0,fedcharge-v1/37/evaluation/2/0,federated_q,-82.79306028850509,2.6482652067244206,18.334898668198814,24.619923437494872,42.95482210569369,0.42684145270313,0.3230769230769231,0.27298537519752375,1.5
37,mixed_use,0,fedcharge-v1/37/evaluation/2/0,local_q,-80.97039568182088,3.9956796974265747,18.968914487676088,23.985907618017595,42.95482210569369,0.44160151428404465,0.35384615384615387,0.20351508524568657,1.5
37,mixed_use,0,fedcharge-v1/37/evaluation/2/0,pooled_q,-110.26994915260796,2.6259626864501264,12.835060391323385,30.119761714370302,42.95482210569369,0.2988037142777991,0.23076923076923078,0.31359547438239177,1.5
37,mixed_use,1,fedcharge-v1/37/evaluation/2/1,fcfs,-68.76006028673478,4.8308353158275255,24.136651891821934,22.016469215682303,46.15312110750424,0.5229690064860522,0.36923076923076925,0.18837606566030657,1.5000000000000002
37,mixed_use,1,fedcharge-v1/37/evaluation/2/1,edf,-68.12823943129783,4.890737339474549,24.27499646763873,21.878124639865508,46.15312110750424,0.5259665193843576,0.24615384615384617,0.18730249982343597,1.5000000000000002
37,mixed_use,1,fedcharge-v1/37/evaluation/2/1,shortest_remaining,-76.58192526221328,4.236050117093101,22.453321856979354,23.699799250524883,46.15312110750424,0.48649628276880647,0.5230769230769231,0.20249865701633374,1.5
37,mixed_use,1,fedcharge-v1/37/evaluation/2/1,solar_only,-161.87864682204793,0.0,4.546767521593812,41.606353585910426,46.15312110750424,0.09851484390412185,0.03076923076923077,1.0,0.0
37,mixed_use,1,fedcharge-v1/37/evaluation/2/1,federated_q,-96.16918572896479,2.6039385150803462,18.209447443226495,27.943673664277743,46.15312110750424,0.39454422596494215,0.24615384615384617,0.24969277820042293,1.5000000000000002
37,mixed_use,1,fedcharge-v1/37/evaluation/2/1,local_q,-82.65673862546778,4.431184499696143,21.27738606084906,24.875735046655176,46.15312110750424,0.46101727359429817,0.36923076923076925,0.186841354499767,1.5
37,mixed_use,1,fedcharge-v1/37/evaluation/2/1,pooled_q,-104.82354625914866,3.516968063673582,16.66118124690837,29.49193986059587,46.15312110750424,0.36099793138798913,0.26153846153846155,0.24723754766191824,1.5
37,mixed_use,2,fedcharge-v1/37/evaluation/2/2,fcfs,-59.58894350547554,4.608911942940764,23.56173347152453,19.635441258514827,43.19717473003936,0.5454461690787309,0.3384615384615385,0.2423057725889626,1.5
37,mixed_use,2,fedcharge-v1/37/evaluation/2/2,edf,-59.60896740451192,4.637541663176026,23.563454635764305,19.63372009427505,43.19717473003936,0.5454860134493531,0.2,0.24228807365485816,1.5
37,mixed_use,2,fedcharge-v1/37/evaluation/2/2,shortest_remaining,-67.30868298616238,4.217863670816275,21.93957592096226,21.2575988090771,43.19717473003936,0.5078937698604964,0.49230769230769234,0.2602212573716225,1.5
37,mixed_use,2,fedcharge-v1/37/evaluation/2/2,solar_only,-144.24297875839258,0.0,5.709144032352971,37.48803069768638,43.19717473003936,0.13216475540431183,0.03076923076923077,1.0,0.0
37,mixed_use,2,fedcharge-v1/37/evaluation/2/2,federated_q,-87.40467395628154,2.3526397587530945,17.5473329445258,25.64984178551356,43.19717473003936,0.4062148289601766,0.26153846153846155,0.3253567964089973,1.5
37,mixed_use,2,fedcharge-v1/37/evaluation/2/2,local_q,-80.54133402419602,4.1600788699521685,19.281488753182714,23.91568597685664,43.19717473003936,0.4463599500125259,0.35384615384615387,0.214383127953135,1.5
37,mixed_use,2,fedcharge-v1/37/evaluation/2/2,pooled_q,-110.36575629780715,2.8932017688507283,13.063228878240198,30.13394585179916,43.19717473003936,0.30240933486689386,0.2,0.30904365052543226,1.5
37,mixed_use,3,fedcharge-v1/37/evaluation/2/3,fcfs,-70.26503836477937,4.695667943410447,23.73476404628501,22.32603361691348,46.06079766319849,0.5152920759174897,0.3076923076923077,0.22603902926184424,1.5
37,mixed_use,3,fedcharge-v1/37/evaluation/2/3,edf,-70.60213828635104,4.683079149658808,23.66482630322035,22.395971359978137,46.06079766319849,0.5137736970223596,0.26153846153846155,0.22670705273890432,1.5
37,mixed_use,3,fedcharge-v1/37/evaluation/2/3,shortest_remaining,-81.18402877360406,4.218426300865485,21.455517636011074,24.605280027187415,46.06079766319849,0.4658086425879145,0.4461538461538462,0.2500514373876753,1.5
37,mixed_use,3,fedcharge-v1/37/evaluation/2/3,solar_only,-157.41827552888802,0.0,5.3649830247811865,40.69581463841731,46.06079766319849,0.11647612062670994,0.06153846153846154,1.0,0.0
37,mixed_use,3,fedcharge-v1/37/evaluation/2/3,federated_q,-98.34893531545715,2.4021971915464584,17.659290505776653,28.401507157421836,46.06079766319849,0.38339089641702007,0.24615384615384617,0.30380512869564097,1.5
37,mixed_use,3,fedcharge-v1/37/evaluation/2/3,local_q,-85.38807170640756,4.353237648824356,20.641671319042153,25.41912634415634,46.06079766319849,0.448139684205564,0.36923076923076925,0.20346808929997862,1.5
37,mixed_use,3,fedcharge-v1/37/evaluation/2/3,pooled_q,-119.8132296602999,3.0053379150872,13.48705978151625,32.57373788168224,46.06079766319849,0.2928099482804245,0.18461538461538463,0.2945253217632613,1.5
37,mixed_use,4,fedcharge-v1/37/evaluation/2/4,fcfs,-79.18745842741099,5.087153643839047,24.668884597843128,24.69229734535377,49.361181943196904,0.4997628425152219,0.38461538461538464,0.15887013418078144,1.5000000000000002
37,mixed_use,4,fedcharge-v1/37/evaluation/2/4,edf,-79.09925169703591,5.088945343493979,24.686884283849132,24.674297659347765,49.361181943196904,0.5001274951693402,0.23076923076923078,0.1587542988854843,1.5000000000000002
37,mixed_use,4,fedcharge-v1/37/evaluation/2/4,shortest_remaining,-85.52296989402778,4.810139769508559,23.346379529653674,26.014802413543226,49.361181943196904,0.47297043163431257,0.5076923076923077,0.16786966909244314,1.5000000000000002
37,mixed_use,4,fedcharge-v1/37/evaluation/2/4,solar_only,-177.8489827420398,0.0,3.9191490061495506,45.44203293704735,49.361181943196904,0.07939738984896205,0.03076923076923077,1.0,0.0
37,mixed_use,4,fedcharge-v1/37/evaluation/2/4,federated_q,-107.15613136317029,2.803626185837509,18.618444519090964,30.742737424105936,49.361181943196904,0.3771879802334638,0.26153846153846155,0.21049819721142318,1.5000000000000002
37,mixed_use,4,fedcharge-v1/37/evaluation/2/4,local_q,-93.46617701234403,4.649153717513748,21.725540895591465,27.635641047605436,49.361181943196904,0.4401341305115515,0.3230769230769231,0.1596166977947835,1.5000000000000002
37,mixed_use,4,fedcharge-v1/37/evaluation/2/4,pooled_q,-109.7654586135709,4.033827469876887,18.342619325818713,31.018562617378183,49.361181943196904,0.37160008337982564,0.3076923076923077,0.1855787563025969,1.5000000000000002
37,mixed_use,5,fedcharge-v1/37/evaluation/2/5,fcfs,-95.19988367908672,4.189256325732309,19.855495115874238,27.716530617307154,47.57202573318139,0.4173775408942712,0.3230769230769231,0.17105989179741343,1.5
37,mixed_use,5,fedcharge-v1/37/evaluation/2/5,edf,-95.16703134107651,4.190483176529369,19.862310953635685,27.709714779545706,47.57202573318139,0.41752081496461824,0.18461538461538463,0.1710011918569733,1.5
37,mixed_use,5,fedcharge-v1/37/evaluation/2/5,shortest_remaining,-100.54151847678077,3.784402502496002,18.706197391688164,28.865828341493227,47.57202573318139,0.39321843254281746,0.4461538461538462,0.18156971056098745,1.5
37,mixed_use,5,fedcharge-v1/37/evaluation/2/5,solar_only,-173.305708702198,0.0,3.396478846105518,44.175546887075875,47.57202573318139,0.07139655698404454,0.0,1.0,0.0
37,mixed_use,5,fedcharge-v1/37/evaluation/2/5,federated_q,-120.78797344652132,2.0419970024219753,14.308425297725245,33.26360043545615,47.57202573318139,0.3007739333611171,0.2153846153846154,0.23737614555289258,1.5
37,mixed_use,5,fedcharge-v1/37/evaluation/2/5,local_q,-113.87581006249238,3.5499304326401577,15.992444660574668,31.579581072606725,47.57202573318139,0.33617329542096774,0.24615384615384617,0.18118147470511228,1.5
37,mixed_use,5,fedcharge-v1/37/evaluation/2/5,pooled_q,-131.08009001220088,2.7847691555726994,12.39855641521948,35.17346931796191,47.57202573318139,0.26062704339646214,0.24615384615384617,0.23369936069218789,1.5
37,mixed_use,6,fedcharge-v1/37/evaluation/2/6,fcfs,-66.98715260504278,4.8304411103220675,22.150919355362547,21.076907712520818,43.22782706788337,0.5124226882969983,0.4153846153846154,0.14408802176989197,1.5
37,mixed_use,6,fedcharge-v1/37/evaluation/2/6,edf,-65.16703580946889,4.927457920115284,22.53434607643597,20.693480991447395,43.22782706788337,0.5212925933345869,0.27692307692307694,0.141636333243152,1.5
37,mixed_use,6,fedcharge-v1/37/evaluation/2/6,shortest_remaining,-71.64283879742356,4.473195206166464,21.14833293605527,22.079494131828096,43.22782706788337,0.4892296090396752,0.49230769230769234,0.15091885303437702,1.5
37,mixed_use,6,fedcharge-v1/37/evaluation/2/6,solar_only,-156.95289752004047,0.0,3.1916821502986,40.036144917584764,43.22782706788337,0.07383397146672446,0.03076923076923077,1.0,0.0
37,mixed_use,6,fedcharge-v1/37/evaluation/2/6,federated_q,-93.01161491613946,2.643245924040748,16.508587855886947,26.71923921199642,43.22782706788337,0.3818972401726896,0.26153846153846155,0.19333465576587455,1.5
37,mixed_use,6,fedcharge-v1/37/evaluation/2/6,local_q,-85.78121318042929,4.204458958715712,18.266910809963974,24.96091625791939,43.22782706788337,0.4225729593411739,0.3076923076923077,0.15932372228739627,1.5
37,mixed_use,6,fedcharge-v1/37/evaluation/2/6,pooled_q,-94.22255182754988,3.686819204499491,16.47511512969661,26.752711938186753,43.22782706788337,0.3811229073306115,0.3076923076923077,0.17665140437710136,1.5
37,mixed_use,7,fedcharge-v1/37/evaluation/2/7,fcfs,-61.786134728559965,4.744712949726091,23.339969709070747,20.095347871976152,43.4353175810469,0.5373500415996773,0.4,0.18995777481161752,1.5
37,mixed_use,7,fedcharge-v1/37/evaluation/2/7,edf,-60.311965937286715,4.784623389698688,23.642785555319914,19.792532025726985,43.4353175810469,0.5443216919320165,0.3230769230769231,0.18752480327378426,1.5
37,mixed_use,7,fedcharge-v1/37/evaluation/2/7,shortest_remaining,-72.71468111393591,4.245133846553057,21.054344611360953,22.38097296968595,43.4353175810469,0.48472869047348843,0.5692307692307692,0.2105792790963084,1.5
37,mixed_use,7,fedcharge-v1/37/evaluation/2/7,solar_only,-151.56885750942607,0.0,4.434482562952309,39.00083501809459,43.4353175810469,0.10209393668361953,0.07692307692307693,1.0,0.0
37,mixed_use,7,fedcharge-v1/37/evaluation/2/7,federated_q,-88.91566465879578,2.4716221926298854,17.459445571604345,25.975872009442554,43.4353175810469,0.40196426649871697,0.3230769230769231,0.25393754297194626,1.5000000000000002
37,mixed_use,7,fedcharge-v1/37/evaluation/2/7,local_q,-80.57751442217757,4.178359935241395,19.468423167450283,23.96689441359662,43.4353175810469,0.44821643426743063,0.4,0.16823220833303132,1.5
37,mixed_use,7,fedcharge-v1/37/evaluation/2/7,pooled_q,-110.62069376468756,3.1273230057812342,13.249579913056259,30.185737667990644,43.4353175810469,0.30504162628334835,0.27692307692307694,0.24719393699378206,1.5
37,mixed_use,8,fedcharge-v1/37/evaluation/2/8,fcfs,-66.0454895661002,4.783113826705328,24.41099261622521,21.418342088905018,45.829334705130236,0.5326499451342154,0.4,0.22723407606907253,1.5
37,mixed_use,8,fedcharge-v1/37/evaluation/2/8,edf,-62.76407460033205,4.8740761476733825,25.08546807357245,20.74386663155778,45.829334705130236,0.5473670572565463,0.2,0.22112441102586658,1.5
37,mixed_use,8,fedcharge-v1/37/evaluation/2/8,shortest_remaining,-79.55476696945375,4.1072183882989615,21.57395804787323,24.255376657257003,45.829334705130236,0.47074560838995105,0.5076923076923077,0.25711597940294106,1.5
37,mixed_use,8,fedcharge-v1/37/evaluation/2/8,solar_only,-155.58229205513655,0.0,5.547009353076888,40.28232535205335,45.829334705130236,0.12103621815081561,0.015384615384615385,1.0,0.0
37,mixed_use,8,fedcharge-v1/37/evaluation/2/8,federated_q,-94.45641131763252,2.5033669700559784,18.272858894588875,27.556475810541354,45.829334705130236,0.39871534274189174,0.24615384615384617,0.30356548940021194,1.5
37,mixed_use,8,fedcharge-v1/37/evaluation/2/8,local_q,-84.01028885078146,4.326308285622934,20.72667165107248,25.102663054057754,45.829334705130236,0.45225774679972147,0.36923076923076925,0.21117225309042828,1.5
37,mixed_use,8,fedcharge-v1/37/evaluation/2/8,pooled_q,-120.02362787582466,3.0211996036267545,13.262982109664609,32.566352595465624,45.829334705130236,0.2893994031333805,0.23076923076923078,0.30031202803501894,1.5
37,mixed_use,9,fedcharge-v1/37/evaluation/2/9,fcfs,-68.91743730687445,4.820492477671405,24.324451134173017,22.105348990844014,46.42980012501703,0.5238973906559348,0.4,0.22636799060372095,1.5
37,mixed_use,9,fedcharge-v1/37/evaluation/2/9,edf,-67.15577972731589,4.887215771226475,24.69012730879574,21.73967281622129,46.42980012501703,0.5317732844491043,0.24615384615384617,0.22301533956933312,1.5
37,mixed_use,9,fedcharge-v1/37/evaluation/2/9,shortest_remaining,-76.92673009094136,4.2583596372952615,22.610166009284406,23.819634115732626,46.42980012501703,0.4869753035422121,0.5230769230769231,0.24353103482389762,1.5
37,mixed_use,9,fedcharge-v1/37/evaluation/2/9,solar_only,-158.18781487116237,0.0,5.506277125781147,40.923522999235885,46.42980012501703,0.11859359960531657,0.015384615384615385,1.0,0.0
37,mixed_use,9,fedcharge-v1/37/evaluation/2/9,federated_q,-95.11214330200079,2.614467753914591,18.64430499039639,27.785495134620643,46.42980012501703,0.40155901899630564,0.2923076923076923,0.2953329249128573,1.5
37,mixed_use,9,fedcharge-v1/37/evaluation/2/9,local_q,-79.97107047073709,4.427033718904109,22.035032749647034,24.394767375369998,46.42980012501703,0.474588145766629,0.4153846153846154,0.23046546488782665,1.5
37,mixed_use,9,fedcharge-v1/37/evaluation/2/9,pooled_q,-111.48803231070563,3.075519982942146,15.461337634460921,30.96846249055611,46.42980012501703,0.33300461326194974,0.23076923076923078,0.3224964576804884,1.5
37,mixed_use,10,fedcharge-v1/37/evaluation/2/10,fcfs,-62.03362896758041,5.160282531000656,24.974526724166157,20.46196829018648,45.43649501435264,0.549657862391831,0.4153846153846154,0.17168860816126802,1.5
37,mixed_use,10,fedcharge-v1/37/evaluation/2/10,edf,-61.410206975751365,5.181414049598155,25.103437426251467,20.33305758810117,45.43649501435264,0.5524950245022576,0.2153846153846154,0.1708069560336206,1.5
37,mixed_use,10,fedcharge-v1/37/evaluation/2/10,shortest_remaining,-72.57710165087747,4.488562015346841,22.731488084375986,22.70500692997665,45.43649501435264,0.5002914084194982,0.5076923076923077,0.18863004994845184,1.5
37,mixed_use,10,fedcharge-v1/37/evaluation/2/10,solar_only,-160.30677139361813,0.0,4.28784173275848,41.14865328159416,45.43649501435264,0.09436999335895124,0.015384615384615385,1.0,0.0
37,mixed_use,10,fedcharge-v1/37/evaluation/2/10,federated_q,-90.21945445099799,2.875259579568199,18.880357037196156,26.55613797715648,45.43649501435264,0.4155328669438997,0.27692307692307694,0.2271059664979328,1.5
37,mixed_use,10,fedcharge-v1/37/evaluation/2/10,local_q,-76.1397354426389,4.728458214394658,22.066940565833264,23.369554448519374,45.43649501435264,0.4856655549435026,0.36923076923076925,0.17477071895895724,1.5
37,mixed_use,10,fedcharge-v1/37/evaluation/2/10,pooled_q,-100.82957797011952,3.7475697010870674,16.93279435767562,28.50370065667702,45.43649501435264,0.37266946652304117,0.3230769230769231,0.22776247005958827,1.5
37,mixed_use,11,fedcharge-v1/37/evaluation/2/11,fcfs,-55.969150477970274,5.0879227576903405,25.277737483022463,19.0397413008256,44.31747878384807,0.5703785092629227,0.4,0.19235503061636786,1.5
37,mixed_use,11,fedcharge-v1/37/evaluation/2/11,edf,-54.63989852742937,5.129381280849043,25.55187957776239,18.765599206085675,44.31747878384807,0.5765643777342997,0.3076923076923077,0.1902912837649297,1.5
37,mixed_use,11,fedcharge-v1/37/evaluation/2/11,shortest_remaining,-68.65756739945618,4.266862443302201,22.575842035847653,21.741636748000413,44.31747878384807,0.5094116961381756,0.5846153846153846,0.21537623977606515,1.5
37,mixed_use,11,fedcharge-v1/37/evaluation/2/11,solar_only,-152.9584152980958,0.0,4.862299967459295,39.455178816388774,44.31747878384807,0.10971517561218774,0.015384615384615385,1.0,0.0
37,mixed_use,11,fedcharge-v1/37/evaluation/2/11,federated_q,-81.40797536024334,2.895198279048134,19.751427610839407,24.566051173008656,44.31747878384807,0.4456803083761616,0.24615384615384617,0.2461746089073029,1.5
37,mixed_use,11,fedcharge-v1/37/evaluation/2/11,local_q,-73.84773809491516,4.5447899198844945,21.59339339207232,22.72408539177575,44.31747878384807,0.4872432725108505,0.4307692307692308,0.18892259581713802,1.5
37,mixed_use,11,fedcharge-v1/37/evaluation/2/11,pooled_q,-107.2652556954627,3.225299082135927,14.645991704413097,29.67148707943497,44.31747878384807,0.33047890147015696,0.3076923076923077,0.2678567845525061,1.5
51,campus,0,fedcharge-v1/51/evaluation/0/0,fcfs,-8.695925615019382,2.6810609634913942,21.62421875188543,6.909770850853356,28.53398960273879,0.7578407034188399,0.675,0.2492938351456208,1.5
51,campus,0,fedcharge-v1/51/evaluation/0/0,edf,-5.477853075656562,2.809122968886321,22.29344566083698,6.240543941901806,28.53398960273879,0.7812943780808408,0.55,0.24658724636882662,1.5
51,campus,0,fedcharge-v1/51/evaluation/0/0,shortest_remaining,-16.454784910028703,2.322707570167032,20.000776214218696,8.53321338852009,28.53398960273879,0.7009456613911065,0.7,0.2686574934707628,1.5
51,campus,0,fedcharge-v1/51/evaluation/0/0,solar_only,-86.35276890917717,0.0,5.556637900355599,22.97735170238319,28.53398960273879,0.19473750350782543,0.0,1.0,0.0
51,campus,0,fedcharge-v1/51/evaluation/0/0,federated_q,-8.00560725434028,2.7691860908441903,21.779907449491812,6.7540821532469755,28.53398960273879,0.7632969575134808,0.5,0.25240141126986854,1.5
51,campus,0,fedcharge-v1/51/evaluation/0/0,local_q,-17.567664249117595,2.4610568153366623,19.805870195434842,8.728119407303943,28.53398960273879,0.6941150000816503,0.575,0.24696228988147276,1.5
51,campus,0,fedcharge-v1/51/evaluation/0/0,pooled_q,-5.116612938631912,2.8090559575271032,22.36568028597007,6.168309316768719,28.53398960273879,0.7838259071848591,0.525,0.24579084147184585,1.5
51,campus,1,fedcharge-v1/51/evaluation/0/1,fcfs,-2.516308557121326,3.1377602360164247,23.698804327578465,5.7693381621708415,29.468142489749308,0.8042177865748495,0.65,0.2752095921709498,1.5
51,campus,1,fedcharge-v1/51/evaluation/0/1,edf,5.919227203612418,3.8146279433772565,25.52128502119738,3.9468574685519258,29.468142489749308,0.86606358137691,0.625,0.2555568134016322,1.5
51,campus,1,fedcharge-v1/51/evaluation/0/1,shortest_remaining,-12.3487310945264,2.548361043370823,21.614439981568328,7.8537025081809775,29.468142489749308,0.7334849826074737,0.75,0.3014125338666209,1.5
51,campus,1,fedcharge-v1/51/evaluation/0/1,solar_only,-85.26187858933714,0.0,6.5221382739320095,22.946004215817297,29.468142489749308,0.2213284490598883,0.025,1.0,0.0
51,campus,1,fedcharge-v1/51/evaluation/0/1,federated_q,5.086708058742393,3.6981471021272854,25.33148502397338,4.136657465775925,29.468142489749308,0.8596227275874313,0.575,0.2574716116232248,1.5
51,campus,1,fedcharge-v1/51/evaluation/0/1,local_q,-6.100064883956407,3.0866530779375445,22.971831630595673,6.496310859153634,29.468142489749308,0.7795480030200946,0.65,0.2730970163054762,1.5
51,campus,1,fedcharge-v1/51/evaluation/0/1,pooled_q,-1.7482594352149368,3.172509580560448,23.859364020868547,5.608778468880759,29.468142489749308,0.8096663720547771,0.625,0.27335759110039287,1.5
51,campus,2,fedcharge-v1/51/evaluation/0/2,fcfs,-17.238815579052922,2.025140035679081,20.09955151923999,8.828306765653458,28.927858284893453,0.6948164403078629,0.55,0.4106013040280356,1.5
51,campus,2,fedcharge-v1/51/evaluation/0/2,edf,-12.573854872347695,2.2297598242603507,21.07346761829729,7.854390666596159,28.927858284893453,0.728483505787297,0.275,0.39762168373973317,1.5
51,campus,2,fedcharge-v1/51/evaluation/0/2,shortest_remaining,-27.97806402857682,1.6665193636474167,17.879977694928883,11.047880589964569,28.927858284893453,0.618088540079238,0.6,0.4357908064419179,1.5
51,campus,2,fedcharge-v1/51/evaluation/0/2,solar_only,-73.58253341829969,0.0,8.42577994425482,20.50207834063863,28.927858284893453,0.291268709258538,0.05,1.0,0.0
51,campus,2,fedcharge-v1/51/evaluation/0/2,federated_q,-14.154948084996427,2.1886871921485427,20.74903444934518,8.178823835548267,28.927858284893453,0.7172682555687376,0.35,0.4060805800301098,1.5
51,campus,2,fedcharge-v1/51/evaluation/0/2,local_q,-27.31872125567249,1.9070223384049854,18.05994684446126,10.867911440432191,28.927858284893453,0.6243098492325104,0.475,0.4042922797765559,1.5
